order_id,customer_unique_id,customer_state,customer_city,purchase_date,purchase_month,purchase_year,purchase_month_num,purchase_weekday,purchase_hour,order_item_count,total_items_price,total_freight,total_order_value,total_payment,primary_payment_type,max_installments,product_category_main,review_score,actual_delivery_days,delivery_delay_days,is_on_time,seller_state
3030ecce41acdc5bf51484698b3d8fe7,d70614ab25c51e6ac100b3060df12e9e,SP,sao paulo,2017-11-22 19:20:18,2017-11,2017,11,Wednesday,19,1.0,144.99,12.22,157.21,157.21,voucher,1.0,cool_stuff,5.0,4.0,-7.0,True,SP
30433431f5393fe9934458f0f02e04e8,804a9029cb64df6f7fafb8c1280401f0,SP,campinas,2018-03-21 16:18:04,2018-03,2018,3,Wednesday,16,1.0,23.7,8.29,31.99,31.99,boleto,1.0,electronics,4.0,6.0,-6.0,True,SP
3043405047f16630ddf598af31943a45,49c222b0032f5e8a335a3c4a78fbd35d,RJ,barra mansa,2018-04-02 15:40:09,2018-04,2018,4,Monday,15,1.0,147.9,22.75,170.65,170.65,credit_card,2.0,computers_accessories,4.0,10.0,-14.0,True,PR
304c4a8ef20139552992b5377ef4a113,2a18f594fb3541a8f06e5ac01cbea8f0,SP,salto,2017-08-14 17:29:46,2017-08,2017,8,Monday,17,1.0,49.0,7.78,56.78,56.78,credit_card,2.0,watches_gifts,5.0,2.0,-13.0,True,SP
304e7fc7db4a67a8ab0403ce4eb42ae0,89b18d4332a8a52b9ead9a7cb82d1f70,SP,sao paulo,2017-07-31 23:33:34,2017-07,2017,7,Monday,23,1.0,59.9,8.72,68.62,68.62,credit_card,1.0,furniture_decor,5.0,2.0,-11.0,True,SP
3055dd1084ebe409c8af9a050ab806bb,bc0a64447c9614d1fd6cffc9473d3623,SC,itajai,2018-04-12 13:35:58,2018-04,2018,4,Thursday,13,1.0,129.77,19.88,149.65,149.65,credit_card,1.0,uncategorised,5.0,8.0,-18.0,True,SP
30597e915fa41c74c59cf5f8ce640d3d,92192378ac0be15fe85e3ac5e188df1b,CE,juazeiro do norte,2018-07-09 08:54:04,2018-07,2018,7,Monday,8,1.0,19.99,37.05,57.03999999999999,57.04,credit_card,1.0,telephony,5.0,10.0,-22.0,True,SP
305c64156d718f215d3d7cdc8be8b39c,7a4a9aa0d9218320db34205e04d29b03,RS,nova roma do sul,2018-04-24 10:58:24,2018-04,2018,4,Tuesday,10,1.0,1106.99,20.3,1127.29,1127.29,credit_card,6.0,baby,1.0,9.0,-26.0,True,SP
305daa1af560f81a4225d0d70f636a51,1a32115fdff184509016b24334cd822b,SP,itapevi,2018-08-13 09:24:25,2018-08,2018,8,Monday,9,2.0,106.0,15.26,121.26,121.26,credit_card,1.0,stationery,5.0,4.0,0.0,True,SP
305f4f2afe70d838e381fb7a3c973838,cfa69922f9968e0e6271647abda09b09,PI,teresina,2018-06-09 08:44:22,2018-06,2018,6,Saturday,8,1.0,29.99,22.85,52.84,52.84,,,telephony,5.0,22.0,-4.0,True,SP
306151d434933050d958f0db23e970a7,31d345dc7e57dbc9843ac70d4d88e6f5,SP,sao paulo,2018-01-22 18:25:04,2018-01,2018,1,Monday,18,1.0,20.3,8.11,28.41,28.41,boleto,1.0,uncategorised,5.0,7.0,-7.0,True,SP
3062239cf5087db015afcb38eb79c5c1,ec2ddda7d56bc6dcf0e5e5f4b9f67fef,TO,araguaina,2018-05-12 09:42:46,2018-05,2018,5,Saturday,9,1.0,478.0,40.04,518.04,518.04,credit_card,1.0,watches_gifts,3.0,34.0,7.0,False,SP
30647325eed2f0ac046e27a3cb6b76fc,de0e8bcaed4ac79a37175ded40b9b005,MT,nova lacerda,2017-02-16 13:57:14,2017-02,2017,2,Thursday,13,1.0,339.74,41.01,380.75,380.75,credit_card,4.0,market_place,5.0,21.0,-17.0,True,SP
3066824e203de546e458d51386ea14ce,4b78eb13e67dfbcaf19a5340a17981a9,SP,aguas de lindoia,2017-07-14 11:44:59,2017-07,2017,7,Friday,11,1.0,114.9,13.14,128.04000000000002,128.04,credit_card,2.0,food,5.0,3.0,-17.0,True,SP
306b4ec62d908535f2bfa2877665e899,8004f80e361a5ee23aadb7418a685fc2,SP,sao jose dos campos,2017-12-10 18:07:24,2017-12,2017,12,Sunday,18,3.0,241.79,34.56,276.35,276.35,credit_card,8.0,bed_bath_table,2.0,5.0,-33.0,True,MG
306d73cb716b08d3525396fb16493d3a,7de4996fa8526928dbac71c4df1e8727,MG,belo horizonte,2017-09-11 22:32:54,2017-09,2017,9,Monday,22,1.0,109.9,14.52,124.42,124.42,credit_card,8.0,telephony,5.0,8.0,-12.0,True,SP
306e0ad52724751e50e96b6afeed27bb,1ac5dab85412d6d1e4a731ee0a19fdc2,SP,sao paulo,2018-05-18 00:32:00,2018-05,2018,5,Friday,0,1.0,59.9,16.39,76.28999999999999,76.29,credit_card,7.0,garden_tools,5.0,18.0,0.0,True,ES
307c55be8a2874385621e8f31a1a7923,8b237ba1c370387a6b577cb0febaf807,SP,castilho,2018-01-23 20:37:43,2018-01,2018,1,Tuesday,20,1.0,75.9,12.03,87.93,87.93,credit_card,1.0,air_conditioning,5.0,8.0,-14.0,True,SP
3082c654714ec45c9d03de5aa2dacc2a,66dd7b48d24397d554c2af2b30cbd407,SP,osasco,2017-11-26 01:05:59,2017-11,2017,11,Sunday,1,1.0,29.0,8.27,37.27,37.27,credit_card,1.0,computers_accessories,4.0,3.0,-12.0,True,SP
30833901a5dd334649ed9090a103fc35,74af582ebafc33d4f3d703257159773e,MG,belo horizonte,2017-10-19 20:56:17,2017-10,2017,10,Thursday,20,1.0,580.27,17.08,597.35,597.35,boleto,1.0,computers_accessories,5.0,6.0,-12.0,True,MG
30837e97d6e552e25ee411c7365bdbcd,8e2362db1bcd46ad2de37f1d63e7203e,SP,sorocaba,2018-07-15 19:50:22,2018-07,2018,7,Sunday,19,1.0,229.0,15.18,244.18,244.18,debit_card,1.0,health_beauty,5.0,5.0,-10.0,True,SP
3085b7ef3898f0caa9793f33a175b07e,420be7d41ee4292cb55d2616584b28f9,BA,maragogipe,2018-07-31 22:18:25,2018-07,2018,7,Tuesday,22,1.0,78.0,22.48,100.48,100.48,credit_card,2.0,watches_gifts,3.0,7.0,-13.0,True,SP
3085f11ff3b5e4498b311733a6cbd9e2,07f73198f5bbc83c1ad9806a7ca28144,SE,aracaju,2017-08-30 20:20:12,2017-08,2017,8,Wednesday,20,1.0,45.99,25.38,71.37,71.37,credit_card,5.0,sports_leisure,5.0,20.0,-5.0,True,SC
3087da82d2601b8b5d7eb062012632b3,cc9b820921cde626b09a1be8e0d1f714,SP,indaiatuba,2017-07-17 21:47:42,2017-07,2017,7,Monday,21,1.0,82.9,12.08,94.98,94.98,boleto,1.0,health_beauty,5.0,8.0,-9.0,True,SP
3087dfec43100fd80fab47b128aeaea9,4dfa664ad35b6339d354f3b932466299,SP,sao paulo,2018-03-06 13:08:03,2018-03,2018,3,Tuesday,13,1.0,86.9,17.52,104.42,104.42,credit_card,8.0,bed_bath_table,4.0,9.0,-7.0,True,SP
3088f0b4bbfaed202d378b70e289542a,4f05e0e5de5e34a562ee1a8f92cbada4,PR,sarandi,2017-11-17 21:43:36,2017-11,2017,11,Friday,21,1.0,142.0,21.48,163.48,163.48,credit_card,2.0,bed_bath_table,5.0,9.0,-15.0,True,SP
308a27c02747a7b997944034c014302d,7ff0197ba562b5d83bfe9cc3e64dec79,RJ,rio de janeiro,2017-05-02 21:57:18,2017-05,2017,5,Tuesday,21,1.0,121.99,17.28,139.26999999999998,139.27,credit_card,10.0,health_beauty,5.0,12.0,-14.0,True,MS
308d5658962115a98234a99a26cc5fb4,7c12290f85f30743eebcac04dc665f49,PI,teresina,2017-11-30 14:39:32,2017-11,2017,11,Thursday,14,1.0,19.9,42.38,62.28,62.28,boleto,1.0,electronics,4.0,22.0,-7.0,True,PR
3096389e5807ca3a952f80c8d2ee788a,6fcf65110ee6aaf0bc353a8923216682,MG,belo horizonte,2017-11-23 17:45:59,2017-11,2017,11,Thursday,17,1.0,37.5,17.6,55.1,55.1,credit_card,5.0,furniture_decor,5.0,12.0,-9.0,True,SP
309794e0d2f9371217ffd850943a9dbc,b557167d1f6b2debb7420fb1b4e00ef7,BA,eunapolis,2018-01-30 09:47:30,2018-01,2018,1,Tuesday,9,1.0,37.99,16.79,54.78,54.78,boleto,1.0,telephony,5.0,16.0,-18.0,True,SP
309b9de8813533826a3005f94bee92b9,93c25a6ad8dd65c386a6b1093b7dc642,SC,lages,2018-04-24 14:31:39,2018-04,2018,4,Tuesday,14,5.0,513.89,212.16,726.05,726.05,credit_card,10.0,furniture_decor,1.0,10.0,-19.0,True,SP
30a022caf1ba5b86f28124ed216c859f,f4385a17e1f99f33340a9c51a0e042f3,ES,colatina,2018-03-06 22:50:41,2018-03,2018,3,Tuesday,22,6.0,240.0,21.0,261.0,260.99,credit_card,1.0,computers_accessories,4.0,13.0,-28.0,True,PE
30a08f0074bc43c8284b61015a6c530d,288dc753b26fe353e5e4d69c5de5ed45,RJ,cardoso moreira,2018-05-29 14:38:03,2018-05,2018,5,Tuesday,14,1.0,90.0,27.36,117.36,117.36,boleto,1.0,health_beauty,1.0,14.0,-38.0,True,DF
30a0d918b3ba882cd4f3557a0ac1182c,f987537e06b2e0fc86d565c2ec019d5c,GO,jussara,2017-09-06 18:08:22,2017-09,2017,9,Wednesday,18,1.0,48.9,17.92,66.82,66.82,credit_card,1.0,cool_stuff,4.0,13.0,-14.0,True,SP
30a18df212b45e1322b6d81521786ec4,086915b3227ea3589f54682693a9b423,SP,guaira,2018-07-25 22:44:00,2018-07,2018,7,Wednesday,22,3.0,474.0,41.31,515.3100000000001,515.31,credit_card,10.0,garden_tools,1.0,4.0,-10.0,True,SP
30a1f7a69f9dc03ac7bfd48df243ccef,41cb33fa84fbf65c71995e5f6d9564ab,RS,horizontina,2018-01-30 21:28:31,2018-01,2018,1,Tuesday,21,1.0,16.9,15.1,32.0,32.0,boleto,1.0,auto,4.0,20.0,-17.0,True,SP
30ab10f32069755262133fbe9579be9a,db3e57e17759bdd89b6c78ab1abd395e,RS,veranopolis,2017-07-07 15:54:29,2017-07,2017,7,Friday,15,1.0,192.9,29.75,222.65,222.65,debit_card,1.0,toys,3.0,23.0,-11.0,True,SP
30abb2f439ba28a74be74a347eb3a6e0,e2948cb31b99c0b3b68368993fecfb8e,SP,jacarei,2017-11-26 21:36:12,2017-11,2017,11,Sunday,21,1.0,170.49,46.87,217.36,217.36,credit_card,4.0,furniture_decor,5.0,2.0,-27.0,True,SP
30ac9eae54e817b40c3c77fdb444a1e0,1ba7e2fe9ad84553996f4eb8d495782f,PI,teresina,2017-02-20 18:03:43,2017-02,2017,2,Monday,18,1.0,99.0,25.18,124.18,124.18,credit_card,1.0,tablets_printing_image,1.0,17.0,-21.0,True,SP
30acc4fc5f485f20a89c9af9b0b67481,57bb2889dd7a0bc0cc733019ec8dcf41,SP,americana,2017-08-01 00:02:01,2017-08,2017,8,Tuesday,0,1.0,129.99,16.67,146.66000000000005,146.66,credit_card,1.0,sports_leisure,5.0,8.0,-14.0,True,SC
30af846e182aa12984d1454721036e8e,a944a93bfa1d65b1523c45f9ccb01ec0,SC,itajai,2017-11-29 23:33:23,2017-11,2017,11,Wednesday,23,1.0,48.9,16.11,65.00999999999999,65.01,boleto,1.0,baby,1.0,16.0,-11.0,True,SP
30b0c07d80784b7d59b1a276ccdb0ae3,20ef01ddc6b80daeae13b69acb9964a1,SP,itapevi,2017-07-24 15:12:36,2017-07,2017,7,Monday,15,1.0,49.95,11.85,61.8,61.8,boleto,1.0,computers_accessories,5.0,7.0,-11.0,True,SP
30b3d49467327cdceed755f76dc8d3f1,39a87369059487368c4429cbd9b75b70,RJ,niteroi,2018-01-02 12:03:03,2018-01,2018,1,Tuesday,12,2.0,33.98,28.2,62.17999999999999,62.18,credit_card,1.0,telephony,1.0,9.0,-20.0,True,SP
30b949a0f71893bbe321509b0d32bcc6,60ed768b344374346f06d81195642455,PI,teresina,2018-03-30 12:25:09,2018-03,2018,3,Friday,12,1.0,24.99,22.85,47.84,47.84,credit_card,1.0,telephony,5.0,21.0,-4.0,True,SP
30bdf3d824d824610a49887486debcaf,efce1ab3e96ccab8b1b464326bd22417,SP,sao paulo,2018-03-27 14:29:03,2018-03,2018,3,Tuesday,14,10.0,685.4,99.84,785.24,785.24,credit_card,10.0,computers_accessories,5.0,7.0,-21.0,True,SP
30bef37a80d21494c619aea50b367550,2fd8de3e5ca34f5108d291d666c1ba58,SC,itajai,2018-08-07 15:22:32,2018-08,2018,8,Tuesday,15,1.0,79.9,9.87,89.77000000000001,89.77,credit_card,1.0,cool_stuff,1.0,8.0,3.0,False,SC
30c26d11b6d707abbd543b6d1910106d,321aa4705a6597b7bb5a0c42ee121d3e,DF,brasilia,2017-11-24 10:49:07,2017-11,2017,11,Friday,10,1.0,99.9,14.45,114.35,114.35,credit_card,3.0,toys,1.0,18.0,-3.0,True,SP
30c47a84e4f1b12042a90134ab4640ad,22d296a5c91c1d3c2404b47e64168707,SP,assis,2017-10-09 14:35:36,2017-10,2017,10,Monday,14,1.0,58.99,13.43,72.42,72.42,credit_card,2.0,health_beauty,5.0,8.0,-10.0,True,SP
30c4f4b428ca348c766ab59fbb03cf79,85d636e5dddd2848af142ea2c51fefb8,RJ,rio de janeiro,2017-10-31 15:40:29,2017-10,2017,10,Tuesday,15,1.0,30.0,14.1,44.1,44.1,credit_card,1.0,electronics,4.0,8.0,-6.0,True,SP
30c5c38cb890960278d9a04521f5fff7,7e32bb5af2a11c212fc1fa22cb3cb318,SP,sao paulo,2017-11-30 20:48:07,2017-11,2017,11,Thursday,20,1.0,92.7,25.49,118.19,118.19,credit_card,1.0,housewares,5.0,20.0,-21.0,True,MG
30c6565276e0294593392b8f18be62c4,d20a4b1d01042fa5d83a8e0a9edbf95e,MG,espera feliz,2017-06-16 15:24:22,2017-06,2017,6,Friday,15,1.0,69.0,16.24,85.24,85.24,credit_card,8.0,computers_accessories,2.0,18.0,-6.0,True,SP
30c902056ce61a4404a706f9dc06b4bc,5e6a352922e29670caf312ca809093e1,SP,sao paulo,2017-02-26 17:55:11,2017-02,2017,2,Sunday,17,1.0,20.0,10.96,30.96,30.96,credit_card,3.0,computers_accessories,3.0,7.0,-15.0,True,SP
30cbc667959773c36d34c2ce5e02b4ac,73621cf8bb2f92f40419b7cf89a5eb2b,AL,atalaia,2017-11-24 08:28:50,2017-11,2017,11,Friday,8,1.0,89.58,48.07,137.65,137.65,credit_card,10.0,auto,3.0,11.0,-22.0,True,SP
30d2a2368488274228f1d64c2ab3231e,c613d08c38745b67cc5aff94e3fc04b2,PA,ananindeua,2018-06-01 01:47:21,2018-06,2018,6,Friday,1,1.0,450.0,23.2,473.2,473.2,boleto,1.0,musical_instruments,4.0,24.0,-23.0,True,SP
30d6ee4a4d29531562ae9ca6c0635d61,1498be8bcb23f385c37e571a8d7af424,SP,bonfim paulista,2017-10-10 11:04:32,2017-10,2017,10,Tuesday,11,1.0,106.0,16.37,122.37,122.37,boleto,1.0,sports_leisure,1.0,48.0,28.0,False,SP
30d7ab7638f1f3420e09474f704fe784,f34cd7fd85a1f8baff886edf09567be3,SC,timbo,2017-08-22 12:49:28,2017-08,2017,8,Tuesday,12,1.0,418.0,69.45,487.45,487.45,credit_card,6.0,home_appliances_2,5.0,15.0,-12.0,True,SC
30da20eacd71a5e8cac16c775ef72984,4bdaaab3c645dd18eed3c3bb8ddcd6cf,SP,santos,2018-02-02 09:32:53,2018-02,2018,2,Friday,9,1.0,1320.0,49.63,1369.63,1369.63,credit_card,4.0,kitchen_dining_laundry_garden_furniture,1.0,38.0,8.0,False,MG
30db3beab6efd31f72732fb15c2862dc,00df9d2e50424d103ca8796e4dc7c207,MG,para de minas,2017-08-22 12:05:19,2017-08,2017,8,Tuesday,12,1.0,119.9,18.09,137.99,137.99,credit_card,1.0,baby,5.0,9.0,-14.0,True,SP
30dbb7bb7d4c27c3efd6ab7c9c27f9d0,6320304c0bed4ea461d256379a65d231,SP,sao paulo,2018-04-03 11:53:18,2018-04,2018,4,Tuesday,11,1.0,48.9,9.26,58.16,58.16,boleto,1.0,baby,5.0,3.0,-7.0,True,SP
30dbdad7616e8b72efea1c866a43f1da,85f1c5f9eee209d9dfb0a3e155209511,RS,santa maria,2018-02-28 13:40:35,2018-02,2018,2,Wednesday,13,1.0,47.9,16.11,64.00999999999999,64.01,credit_card,6.0,baby,5.0,7.0,-14.0,True,SC
30dfb5b33bf44683be3e2f7df4bdd769,b19590f18f717140365a5ff5176e02da,RJ,rio de janeiro,2018-04-06 18:53:10,2018-04,2018,4,Friday,18,1.0,33.9,18.23,52.129999999999995,52.13,credit_card,1.0,housewares,2.0,10.0,-29.0,True,SP
30e0eca22712c9c8dc922d890a4e0c0c,d4b6dd98cf19070cf479018bbbe161af,MT,primavera do leste,2018-01-28 00:07:44,2018-01,2018,1,Sunday,0,1.0,137.0,26.24,163.24,163.24,credit_card,6.0,watches_gifts,5.0,17.0,-19.0,True,RJ
30e2d11b0cffddca576aea4e0a1f54f7,dfee3cc1dc586e9da95e7579be5416e8,SP,sorocaba,2018-02-09 17:01:48,2018-02,2018,2,Friday,17,1.0,144.99,12.22,157.21,157.21,credit_card,3.0,cool_stuff,5.0,10.0,-4.0,True,SP
30e306d7092ec3bf44efabf012cdd06e,a9ad87d8be80f58819a2f5872e17d6be,SP,ribeirao preto,2017-04-12 16:45:59,2017-04,2017,4,Wednesday,16,2.0,189.8,22.54,212.34,212.34,credit_card,1.0,toys,5.0,11.0,-17.0,True,SP
30f1c325f7c1c138e27a82ba984ee5bc,08294377d6f9c63ff1ff06aa9af2be89,MS,anastacio,2018-07-02 23:55:31,2018-07,2018,7,Monday,23,1.0,29.9,19.4,49.3,49.3,boleto,1.0,sports_leisure,5.0,8.0,-15.0,True,SP
30f54cfb85a2cf596ee5b7a589d3ffa0,026bae191fa488af0155ef3eba3d4a79,SP,campinas,2017-11-22 10:17:50,2017-11,2017,11,Wednesday,10,2.0,106.24,23.9,130.14,130.14,credit_card,3.0,watches_gifts,2.0,8.0,-8.0,True,SP
30f787b535ed54e933946a6da76246fd,0eff4c92d2eb60e1f21f452eead1751c,SP,votorantim,2018-04-27 15:42:37,2018-04,2018,4,Friday,15,1.0,99.99,12.03,112.02,112.02,credit_card,2.0,art,5.0,7.0,-6.0,True,SP
30fad506e0a3f97390f19a636e08894e,b531620286c6c6fbd1d3e7b58390fec0,MG,uberaba,2018-06-04 16:06:49,2018-06,2018,6,Monday,16,1.0,66.99,50.97,117.96,117.96,credit_card,1.0,health_beauty,5.0,16.0,-27.0,True,MA
30fb13279028a5d1ebc47f8ace9b041f,f2cf229fbdc07907907d96274ec7aed9,MT,varzea grande,2018-02-03 19:49:00,2018-02,2018,2,Saturday,19,1.0,89.9,16.07,105.97,105.97,credit_card,1.0,computers_accessories,5.0,18.0,-14.0,True,DF
30fd7baf715c4bcd55f1a39c84e56b1d,79f702881c53df79e17ca351f94d9eec,BA,feira de santana,2017-11-09 00:12:14,2017-11,2017,11,Thursday,0,1.0,24.5,16.79,41.29,41.29,credit_card,1.0,consoles_games,4.0,19.0,-8.0,True,SP
30fe274ae9909568c501af6539d4306f,3a1a5bba121ea1fc98060d58d3c812de,SP,embu das artes,2018-06-29 15:09:58,2018-06,2018,6,Friday,15,1.0,14.9,8.29,23.19,23.19,credit_card,1.0,audio,4.0,6.0,-10.0,True,SP
30ffc5a11b83f6042cdd649d4ec89e7b,4283d1e6020b9922a8359b48c32dcbfe,MG,visconde do rio branco,2017-11-20 20:33:16,2017-11,2017,11,Monday,20,1.0,54.9,16.14,71.03999999999999,71.04,credit_card,1.0,toys,3.0,16.0,-8.0,True,SP
31001a77165dd554fcc32640defe98a1,59394eea21b87a06242255c31dda06dd,GO,aparecida de goiania,2017-11-27 08:51:19,2017-11,2017,11,Monday,8,1.0,86.99,17.86,104.85,104.85,credit_card,3.0,toys,3.0,31.0,7.0,False,SP
310183cde7b1feee278a91c33946820c,973f16909f0457624946c3493fa7b2ff,MG,arcos,2017-04-20 10:32:06,2017-04,2017,4,Thursday,10,1.0,68.9,14.65,83.55000000000001,83.55,boleto,1.0,cool_stuff,5.0,14.0,-11.0,True,SP
310665e6326967af1b7df9e9ce885ff6,4a7d68bbd6a3dd813da420ab290520cf,SP,itapecerica da serra,2017-10-31 10:19:44,2017-10,2017,10,Tuesday,10,2.0,139.8,16.24,156.04000000000002,156.05,boleto,1.0,sports_leisure,3.0,14.0,-21.0,True,MG
310a0d29a24aac9be0dfee5e0fa45204,2708339a3f5355f56983737d54fbce59,RJ,rio de janeiro,2018-01-14 20:36:47,2018-01,2018,1,Sunday,20,1.0,89.9,17.07,106.97,106.97,credit_card,10.0,computers_accessories,1.0,46.0,21.0,False,PR
310cddf7fcf3d915e764a4b145a42d7a,3d0029e958fd05bbadbffbde56044eee,SP,sao paulo,2017-07-20 10:24:19,2017-07,2017,7,Thursday,10,1.0,119.9,9.65,129.55,129.55,credit_card,2.0,baby,4.0,4.0,-9.0,True,SP
310e0c1bbfe5a00061a55e4fa2341fdc,e4bbcc533fdf3917c56dea2c43bf2084,RJ,sao jose do vale do rio preto,2018-02-11 18:57:34,2018-02,2018,2,Sunday,18,1.0,86.9,21.1,108.0,108.0,credit_card,1.0,bed_bath_table,4.0,15.0,-11.0,True,SP
3110b5fad81e43d7deeb4bb585bc43f2,26e91939f958f4fa1463c59f03211a90,RJ,rio de janeiro,2017-11-29 17:43:31,2017-11,2017,11,Wednesday,17,1.0,389.9,67.54,457.44,457.44,credit_card,10.0,pet_shop,5.0,35.0,14.0,False,SP
311354a710a3326281f5ce1ff0149d09,71add9d5eb853bcc27fac0c0abbf1661,SP,sao paulo,2017-08-16 16:11:34,2017-08,2017,8,Wednesday,16,1.0,159.9,18.37,178.27,178.27,credit_card,5.0,bed_bath_table,5.0,9.0,-17.0,True,SC
31198c57e7c220ab18af604edd8609ec,7e75aeef30d7e9d4ac860fcc8eaa8812,SP,cubatao,2017-07-30 23:17:05,2017-07,2017,7,Sunday,23,1.0,13.0,11.85,24.85,24.85,credit_card,2.0,auto,5.0,9.0,-9.0,True,SP
311c0c9d5ded7efbf324d3552acec666,fd398d491fbe219c1252de61d7782bc1,RJ,rio de janeiro,2018-01-17 18:49:00,2018-01,2018,1,Wednesday,18,1.0,23.99,14.1,38.09,38.09,credit_card,2.0,health_beauty,5.0,5.0,-23.0,True,SP
311f414d342d169b316953491c3366d6,349b4f1fee50d2c510dd9663526cbe34,SP,sao paulo,2018-05-21 11:57:31,2018-05,2018,5,Monday,11,1.0,42.9,13.71,56.61,56.61,credit_card,5.0,bed_bath_table,5.0,16.0,-5.0,True,SP
3120b7403aff618e67e9457cd794c0ad,60e6fe581610db699ac03fec61f4d53f,MG,belo horizonte,2018-02-06 16:59:28,2018-02,2018,2,Tuesday,16,1.0,199.0,21.88,220.88,220.88,credit_card,10.0,watches_gifts,5.0,9.0,-20.0,True,SP
31237045dc3ee5243375baaaa729188e,be20851f26648632a9715c1e5491404d,SC,joinville,2018-05-12 23:26:04,2018-05,2018,5,Saturday,23,2.0,65.15,36.46,101.61,101.61,credit_card,3.0,computers_accessories,3.0,10.0,-15.0,True,SP
3123ac94cc04ba74266ab34f2529bd33,a3be4fbb70c22ecb4fb7aa1c21d4b885,SP,sao paulo,2018-07-27 11:10:59,2018-07,2018,7,Friday,11,2.0,105.9,30.1,136.0,136.0,credit_card,3.0,drinks,5.0,6.0,-21.0,True,PR
3126b9be3d5939e25084a4d9661652e9,6201433c2aee2b93cf86358b583977fa,RJ,rio de janeiro,2018-04-04 07:39:53,2018-04,2018,4,Wednesday,7,1.0,69.0,23.06,92.06,92.06,credit_card,1.0,toys,3.0,12.0,-25.0,True,SP
312c70dd46ea96e94028c87931320097,3d9a0600dd143f35db372a98f169f892,MG,divinopolis,2017-10-18 14:07:51,2017-10,2017,10,Wednesday,14,1.0,99.0,25.53,124.53,124.53,boleto,1.0,furniture_decor,4.0,19.0,-3.0,True,SP
3131bc45acd396fba15c45085b9c5acd,fbaa308077169325fe1bcd0b05094984,RN,jardim do serido,2018-01-28 16:39:32,2018-01,2018,1,Sunday,16,1.0,325.0,36.07,361.07,361.07,debit_card,1.0,health_beauty,4.0,26.0,-10.0,True,SP
31398ae05a544e53c4d51d3866f416c2,eb20f592319d1527c3f1e497aa78d5bb,RJ,nova iguacu,2018-03-20 11:38:41,2018-03,2018,3,Tuesday,11,1.0,156.99,17.81,174.8,174.8,credit_card,1.0,cool_stuff,5.0,15.0,-6.0,True,RS
313e46c49954ab094294fc88b099b570,dec260a57209a3ff82484e6510808a3b,SP,peruibe,2017-06-16 10:33:54,2017-06,2017,6,Friday,10,1.0,229.99,17.24,247.23,247.23,credit_card,10.0,cool_stuff,1.0,10.0,-9.0,True,SP
313f25a83d55c705aebc12f1296f5059,0a00766f8a586a704af2767dc685ecc1,RJ,rio de janeiro,2018-04-19 10:57:31,2018-04,2018,4,Thursday,10,1.0,37.5,15.23,52.73,52.73,credit_card,3.0,toys,2.0,27.0,-7.0,True,SP
313fda07432a17eae160b8b9940e6cb3,dc1c6a185441460c51d8faba4504f328,SP,sao paulo,2018-03-18 08:07:15,2018-03,2018,3,Sunday,8,1.0,129.9,18.49,148.39,148.39,credit_card,1.0,sports_leisure,4.0,11.0,-7.0,True,RJ
314277faca3df2b7c0def6499dc16867,3da7d5591566b89e7d6c21818a914742,SP,cosmopolis,2018-01-01 10:26:08,2018-01,2018,1,Monday,10,2.0,35.98,15.56,51.54,51.54,boleto,1.0,telephony,1.0,7.0,-11.0,True,SP
3144812170fbb0c3b71bbd757609f605,6ddae506ab27cc1de452203fefa54968,SP,itaquaquecetuba,2018-02-27 22:30:40,2018-02,2018,2,Tuesday,22,1.0,149.9,23.37,173.27,173.27,credit_card,2.0,computers_accessories,5.0,13.0,-7.0,True,PE
314c025c229f30a1b32658c7555269b8,e0887426e5f891db9992803bdbc505a1,SP,taquaritinga,2017-01-25 12:48:49,2017-01,2017,1,Wednesday,12,1.0,59.9,17.16,77.06,77.06,credit_card,1.0,cool_stuff,5.0,21.0,-18.0,True,MG
314c573c3c333b3bfdaf1b7821642d39,f0a81d39a308ab070b0156077419e851,RJ,rio de janeiro,2018-02-22 20:25:24,2018-02,2018,2,Thursday,20,1.0,33.9,14.1,48.0,48.0,credit_card,1.0,telephony,2.0,20.0,1.0,False,SP
315012d9bfdbacc2e9bf37cb91a6d338,29b5825f7138d1010b5bbfbd129104c9,SP,campos do jordao,2018-03-12 18:04:05,2018-03,2018,3,Monday,18,1.0,192.0,19.95,211.95,211.95,credit_card,2.0,home_appliances,5.0,7.0,-24.0,True,SP
3153bab115709bfda1319a48a1690344,14d92d41f46921d78056de07debe2551,MG,belo horizonte,2017-11-23 23:54:53,2017-11,2017,11,Thursday,23,1.0,379.9,22.15,402.0499999999999,402.05,credit_card,10.0,baby,5.0,10.0,-10.0,True,SP
31593a3048f6d0e061a4101a6e5fe24f,598219425972fccc56733fc7919793a6,RS,rio grande,2017-10-05 09:53:37,2017-10,2017,10,Thursday,9,1.0,199.9,16.15,216.05,216.05,credit_card,2.0,sports_leisure,5.0,11.0,-18.0,True,PR
316119df99801d35bea84dbe48f4765e,13ac6da47fef1b17b16f511e03b57918,SP,sao paulo,2017-12-21 09:01:00,2017-12,2017,12,Thursday,9,1.0,47.9,9.27,57.17,57.17,credit_card,1.0,sports_leisure,1.0,6.0,-14.0,True,SP
316206d46dccc0cc43780adbcaa5de1e,d0624ca05bccce72159d4337ef2fba04,PR,curitiba,2018-03-17 18:59:33,2018-03,2018,3,Saturday,18,1.0,38.9,17.06,55.959999999999994,55.96,credit_card,1.0,computers_accessories,5.0,17.0,-14.0,True,MG
